Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 337022555 events and 10194779 traces
Inspecting top 20000000 IMM
Finding hot methods...
Number of events, method name
Starting org.locationtech.jts.index.chain.MonotoneChainBuilder.getChains:50
Finish org.locationtech.jts.index.chain.MonotoneChainBuilder.getChains:50
Starting com.google.protobuf.LazyStringArrayList.<init>:91
Finish com.google.protobuf.LazyStringArrayList.<init>:91
Starting org.locationtech.jts.operation.overlay.PolygonBuilder.placeFreeHoles:207
Finish org.locationtech.jts.operation.overlay.PolygonBuilder.placeFreeHoles:207
Starting org.locationtech.jts.operation.relate.EdgeEndBuilder.computeEdgeEnds:47
Finish org.locationtech.jts.operation.relate.EdgeEndBuilder.computeEdgeEnds:47
Starting org.locationtech.jts.geomgraph.PlanarGraph.getEdgeIterator:73
Finish org.locationtech.jts.geomgraph.PlanarGraph.getEdgeIterator:73
Starting no.ecc.vectortile.VectorTileEncoderTest.testAttributeTypes:301
Finish no.ecc.vectortile.VectorTileEncoderTest.testAttributeTypes:301
Starting org.locationtech.jts.geomgraph.EdgeEndStar.computeLabelling:118
Finish org.locationtech.jts.geomgraph.EdgeEndStar.computeLabelling:118
Starting org.locationtech.jts.operation.overlay.LineBuilder.findCoveredLineEdges:68
Finish org.locationtech.jts.operation.overlay.LineBuilder.findCoveredLineEdges:68
Starting org.locationtech.jts.geomgraph.PlanarGraph.addEdges:110
Finish org.locationtech.jts.geomgraph.PlanarGraph.addEdges:110
Starting org.locationtech.jts.io.WKTWriter.appendCoordinate:529
Finish org.locationtech.jts.io.WKTWriter.appendCoordinate:529
Starting org.locationtech.jts.geomgraph.index.SimpleMCSweepLineIntersector.addEdges:70
Finish org.locationtech.jts.geomgraph.index.SimpleMCSweepLineIntersector.addEdges:70
Starting org.locationtech.jts.operation.overlay.OverlayOp.computeGeometry:604
Finish org.locationtech.jts.operation.overlay.OverlayOp.computeGeometry:604
Starting no.ecc.vectortile.VectorTileEncoder$Layer.value:499
Finish no.ecc.vectortile.VectorTileEncoder$Layer.value:499
Starting org.locationtech.jts.operation.valid.IsValidOp.checkNoSelfIntersectingRings:393
Finish org.locationtech.jts.operation.valid.IsValidOp.checkNoSelfIntersectingRings:393
Starting org.locationtech.jts.operation.relate.EdgeEndBundle.computeLabelSide:162
Finish org.locationtech.jts.operation.relate.EdgeEndBundle.computeLabelSide:162
Starting no.ecc.vectortile.VectorTileEncoder.commands:402
Finish no.ecc.vectortile.VectorTileEncoder.commands:402
Starting org.locationtech.jts.geomgraph.GeometryGraph.addPolygonRing:243
